Sort_ID,ID,Text_Unit_ID,Stressed_Unit,Morph,Lemma,Analysis,Rel,Trans,Part_Of_Speech,Meaning,Textual_Unit,Translation
7,119622,S0050-13,doru·thethaig,doru·thethaig,do·toing,augm.3sg.pret.,Yes,trans.,verb,"to swear away, to deny by oath",.i. aní doruthethaig adam hipardus robu dithrub ho chríst intan immerumediar adam,"That is, that which Adam had possessed in Paradise, it was [made] a desert by Christ, when Adam sinned."
8,119626,S0050-13,Adam,Adam,Ádam,nom.sg.,,,proper_noun,Adam,.i. aní doruthethaig adam hipardus robu dithrub ho chríst intan immerumediar adam,"That is, that which Adam had possessed in Paradise, it was [made] a desert by Christ, when Adam sinned."
9,119627,S0050-13,hi pardus,hi,i,dat.,,,preposition,"in, into",.i. aní doruthethaig adam hipardus robu dithrub ho chríst intan immerumediar adam,"That is, that which Adam had possessed in Paradise, it was [made] a desert by Christ, when Adam sinned."
10,119628,S0050-13,hi pardus,pardus,Pardas,dat.sg.,,,proper_noun,Paradise,.i. aní doruthethaig adam hipardus robu dithrub ho chríst intan immerumediar adam,"That is, that which Adam had possessed in Paradise, it was [made] a desert by Christ, when Adam sinned."
11,119629,S0050-13,robu dithrub,ro,ro· 2,,,,particle_augment,"with pres. ind. and subj. with perfective sense; to express potentiality or possibility, with all forms of the verb ; perfective augment",.i. aní doruthethaig adam hipardus robu dithrub ho chríst intan immerumediar adam,"That is, that which Adam had possessed in Paradise, it was [made] a desert by Christ, when Adam sinned."
12,119630,S0050-13,robu dithrub,robu,is 1,augm.3sg.pret.,No,intrans.,verb,"to be, the copula",.i. aní doruthethaig adam hipardus robu dithrub ho chríst intan immerumediar adam,"That is, that which Adam had possessed in Paradise, it was [made] a desert by Christ, when Adam sinned."
13,119631,S0050-13,robu dithrub,dithrub,díthreb,nom.sg.,,,noun,"wilderness, desert",.i. aní doruthethaig adam hipardus robu dithrub ho chríst intan immerumediar adam,"That is, that which Adam had possessed in Paradise, it was [made] a desert by Christ, when Adam sinned."
14,119632,S0050-13,ho chríst,ho,ó 1,,,,preposition,"from, out of, by",.i. aní doruthethaig adam hipardus robu dithrub ho chríst intan immerumediar adam,"That is, that which Adam had possessed in Paradise, it was [made] a desert by Christ, when Adam sinned."
15,119633,S0050-13,ho chríst,Chríst,Críst,dat.sg.,,,proper_noun,"the Anointed, Jesus Christ",.i. aní doruthethaig adam hipardus robu dithrub ho chríst intan immerumediar adam,"That is, that which Adam had possessed in Paradise, it was [made] a desert by Christ, when Adam sinned."
16,119634,S0050-13,intan imme·rumediar,in,in 1,acc.sg.fem.,,,definite_article,"the, definite article",.i. aní doruthethaig adam hipardus robu dithrub ho chríst intan immerumediar adam,"That is, that which Adam had possessed in Paradise, it was [made] a desert by Christ, when Adam sinned."
17,119635,S0050-13,intan imme·rumediar,tan,tan,acc.sg.,,,noun,time,.i. aní doruthethaig adam hipardus robu dithrub ho chríst intan immerumediar adam,"That is, that which Adam had possessed in Paradise, it was [made] a desert by Christ, when Adam sinned."
18,119637,S0050-13,intan imme·rumediar,imm,imm·,,,,particle_preverb,aspectual and lexicalized meanings,.i. aní doruthethaig adam hipardus robu dithrub ho chríst intan immerumediar adam,"That is, that which Adam had possessed in Paradise, it was [made] a desert by Christ, when Adam sinned."
19,119638,S0050-13,intan imme·rumediar,e·,nas.rel.particle,,,,particle_relative,nasalising relative particle,.i. aní doruthethaig adam hipardus robu dithrub ho chríst intan immerumediar adam,"That is, that which Adam had possessed in Paradise, it was [made] a desert by Christ, when Adam sinned."
20,119639,S0050-13,intan imme·rumediar,·ru,ro· 2,,,,particle_augment,"with pres. ind. and subj. with perfective sense; to express potentiality or possibility, with all forms of the verb ; perfective augment",.i. aní doruthethaig adam hipardus robu dithrub ho chríst intan immerumediar adam,"That is, that which Adam had possessed in Paradise, it was [made] a desert by Christ, when Adam sinned."
21,119636,S0050-13,intan imme·rumediar,imme·rumediar,imm·ruimdethar,augm.3sg.pret.,Yes,intrans.,verb,"to sin, to transgress",.i. aní doruthethaig adam hipardus robu dithrub ho chríst intan immerumediar adam,"That is, that which Adam had possessed in Paradise, it was [made] a desert by Christ, when Adam sinned."
22,119640,S0050-13,Adam,Adam,Ádam,nom.sg.,,,proper_noun,Adam,.i. aní doruthethaig adam hipardus robu dithrub ho chríst intan immerumediar adam,"That is, that which Adam had possessed in Paradise, it was [made] a desert by Christ, when Adam sinned."
1,119641,S0050-14,i ndithrub,i,i,dat.,,,preposition,"in, into",indithrub pardais ro cloisom adam indíthrub in domuin racloisom críst,"In the desert of Paradise, He vanquished Adam; in the desert of the World, Christ vanquished him."
2,119642,S0050-14,i ndithrub,ndithrub,díthreb,dat.sg.,,,noun,"wilderness, desert",indithrub pardais ro cloisom adam indíthrub in domuin racloisom críst,"In the desert of Paradise, He vanquished Adam; in the desert of the World, Christ vanquished him."
3,119643,S0050-14,pardais,pardais,Pardas,gen.sg.,,,proper_noun,Paradise,indithrub pardais ro cloisom adam indíthrub in domuin racloisom críst,"In the desert of Paradise, He vanquished Adam; in the desert of the World, Christ vanquished him."
4,119644,S0050-14,ro·cloi-som,ro·,ro· 2,,,,particle_augment,"with pres. ind. and subj. with perfective sense; to express potentiality or possibility, with all forms of the verb ; perfective augment",indithrub pardais ro cloisom adam indíthrub in domuin racloisom críst,"In the desert of Paradise, He vanquished Adam; in the desert of the World, Christ vanquished him."
5,119645,S0050-14,ro·cloi-som,ro·cloi,cloïd,augm.3sg.pret.,No,trans.,verb,"to overthrow, to vanquish, to repel; to destroy, to conquer",indithrub pardais ro cloisom adam indíthrub in domuin racloisom críst,"In the desert of Paradise, He vanquished Adam; in the desert of the World, Christ vanquished him."
6,119646,S0050-14,ro·cloi-som,som,nota augens,3sg.masc.,,,particle_pronominal,emphasising particle,indithrub pardais ro cloisom adam indíthrub in domuin racloisom críst,"In the desert of Paradise, He vanquished Adam; in the desert of the World, Christ vanquished him."
7,119647,S0050-14,adam,adam,Ádam,acc.sg.,,,proper_noun,Adam,indithrub pardais ro cloisom adam indíthrub in domuin racloisom críst,"In the desert of Paradise, He vanquished Adam; in the desert of the World, Christ vanquished him."
8,119648,S0050-14,i ndíthrub,i,i,dat.,,,preposition,"in, into",indithrub pardais ro cloisom adam indíthrub in domuin racloisom críst,"In the desert of Paradise, He vanquished Adam; in the desert of the World, Christ vanquished him."
9,119649,S0050-14,i ndíthrub,ndíthrub,díthreb,dat.sg.,,,noun,"wilderness, desert",indithrub pardais ro cloisom adam indíthrub in domuin racloisom críst,"In the desert of Paradise, He vanquished Adam; in the desert of the World, Christ vanquished him."
10,119650,S0050-14,in domuin,in,in 1,gen.sg.masc.,,,definite_article,"the, definite article",indithrub pardais ro cloisom adam indíthrub in domuin racloisom críst,"In the desert of Paradise, He vanquished Adam; in the desert of the World, Christ vanquished him."
11,119651,S0050-14,in domuin,domuin,domun 1,gen.sg.,,,noun,"world, the Earth",indithrub pardais ro cloisom adam indíthrub in domuin racloisom críst,"In the desert of Paradise, He vanquished Adam; in the desert of the World, Christ vanquished him."
12,119652,S0050-14,ra·cloi-som,r,ro· 2,,,,particle_augment,"with pres. ind. and subj. with perfective sense; to express potentiality or possibility, with all forms of the verb ; perfective augment",indithrub pardais ro cloisom adam indíthrub in domuin racloisom críst,"In the desert of Paradise, He vanquished Adam; in the desert of the World, Christ vanquished him."
13,119653,S0050-14,ra·cloi-som,a·,3sg.masc.inf.pron.,A,,,pronoun_infixed,him,indithrub pardais ro cloisom adam indíthrub in domuin racloisom críst,"In the desert of Paradise, He vanquished Adam; in the desert of the World, Christ vanquished him."
14,119654,S0050-14,ra·cloi-som,ra·cloi,cloïd,augm.3sg.pret.,No,trans.,verb,"to overthrow, to vanquish, to repel; to destroy, to conquer",indithrub pardais ro cloisom adam indíthrub in domuin racloisom críst,"In the desert of Paradise, He vanquished Adam; in the desert of the World, Christ vanquished him."
15,119655,S0050-14,ra·cloi-som,som,nota augens,3sg.masc.,,,particle_pronominal,emphasising particle,indithrub pardais ro cloisom adam indíthrub in domuin racloisom críst,"In the desert of Paradise, He vanquished Adam; in the desert of the World, Christ vanquished him."
16,119656,S0050-14,críst,Críst,Críst,nom.sg.,,,proper_noun,"the Anointed, Jesus Christ",indithrub pardais ro cloisom adam indíthrub in domuin racloisom críst,"In the desert of Paradise, He vanquished Adam; in the desert of the World, Christ vanquished him."
1,119657,S0050-15,i ndíthrub,i,i,dat.,,,preposition,"in, into",indíthrub parduis dorochair adam indíthrub indomuin dano asreracht,"In the desert of Paradise, Adam has fallen, in the desert of the world, however, Christ has risen."
2,119658,S0050-15,i ndíthrub,ndíthrub,díthreb,dat.sg.,,,noun,"wilderness, desert",indíthrub parduis dorochair adam indíthrub indomuin dano asreracht,"In the desert of Paradise, Adam has fallen, in the desert of the world, however, Christ has risen."
3,119659,S0050-15,parduis,parduis,Pardas,gen.sg.,,,proper_noun,Paradise,indíthrub parduis dorochair adam indíthrub indomuin dano asreracht,"In the desert of Paradise, Adam has fallen, in the desert of the world, however, Christ has risen."
4,119661,S0050-15,do·rochair,do·,do·,,,,particle_preverb,aspectual and lexicalized meanings,indíthrub parduis dorochair adam indíthrub indomuin dano asreracht,"In the desert of Paradise, Adam has fallen, in the desert of the world, however, Christ has risen."
5,119662,S0050-15,do·rochair,·ro,ro· 2,,,,particle_augment,"with pres. ind. and subj. with perfective sense; to express potentiality or possibility, with all forms of the verb ; perfective augment",indíthrub parduis dorochair adam indíthrub indomuin dano asreracht,"In the desert of Paradise, Adam has fallen, in the desert of the world, however, Christ has risen."
6,119660,S0050-15,do·rochair,do·rochair,do·tuit 1,augm.3sg.pret.,No,intrans.,verb,"to fall, to perish",indíthrub parduis dorochair adam indíthrub indomuin dano asreracht,"In the desert of Paradise, Adam has fallen, in the desert of the world, however, Christ has risen."
7,119663,S0050-15,adam,adam,Ádam,nom.sg.,,,proper_noun,Adam,indíthrub parduis dorochair adam indíthrub indomuin dano asreracht,"In the desert of Paradise, Adam has fallen, in the desert of the world, however, Christ has risen."
8,119664,S0050-15,i ndíthrub,i,i,dat.,,,preposition,"in, into",indíthrub parduis dorochair adam indíthrub indomuin dano asreracht,"In the desert of Paradise, Adam has fallen, in the desert of the world, however, Christ has risen."
9,119665,S0050-15,i ndíthrub,ndíthrub,díthreb,dat.sg.,,,noun,"wilderness, desert",indíthrub parduis dorochair adam indíthrub indomuin dano asreracht,"In the desert of Paradise, Adam has fallen, in the desert of the world, however, Christ has risen."
10,119666,S0050-15,in domuin,in,in 1,gen.sg.masc.,,,definite_article,"the, definite article",indíthrub parduis dorochair adam indíthrub indomuin dano asreracht,"In the desert of Paradise, Adam has fallen, in the desert of the world, however, Christ has risen."
11,119667,S0050-15,in domuin,domuin,domun 1,gen.sg.,,,noun,"world, the Earth",indíthrub parduis dorochair adam indíthrub indomuin dano asreracht,"In the desert of Paradise, Adam has fallen, in the desert of the world, however, Christ has risen."
12,119668,S0050-15,dano,dano,danó,,,,particle_discourse,"also, further, in addition, besides, as well, too; therefore, then, accordingly",indíthrub parduis dorochair adam indíthrub indomuin dano asreracht,"In the desert of Paradise, Adam has fallen, in the desert of the world, however, Christ has risen."
13,119670,S0050-15,as·reracht,as·,as· 1,,,,particle_preverb,aspectual and lexicalized meanings,indíthrub parduis dorochair adam indíthrub indomuin dano asreracht,"In the desert of Paradise, Adam has fallen, in the desert of the world, however, Christ has risen."
14,119671,S0050-15,as·reracht,·r,ro· 2,,,,particle_augment,"with pres. ind. and subj. with perfective sense; to express potentiality or possibility, with all forms of the verb ; perfective augment",indíthrub parduis dorochair adam indíthrub indomuin dano asreracht,"In the desert of Paradise, Adam has fallen, in the desert of the world, however, Christ has risen."
15,119672,S0050-15,as·reracht,e,as· 1,,,,particle_preverb,aspectual and lexicalized meanings,indíthrub parduis dorochair adam indíthrub indomuin dano asreracht,"In the desert of Paradise, Adam has fallen, in the desert of the world, however, Christ has risen."
16,119669,S0050-15,as·reracht,as·reracht,as·éirig,augm.3sg.pret.,No,intrans.,verb,to rise ,indíthrub parduis dorochair adam indíthrub indomuin dano asreracht,"In the desert of Paradise, Adam has fallen, in the desert of the world, however, Christ has risen."
1,140333,S0050-16,.i.,.i.,.i.,,,,,"id est, it is",.i. de filio den macc,"that is, of the son, of the son"
2,119673,S0050-16,de filio,de,de (Lat),,,,preposition,"from, off, about ",.i. de filio den macc,"that is, of the son, of the son"
